epoch,global_step,cos_grad_data_no_slip,cos_grad_data_momentum,cos_grad_data_continuity,cos_grad_data_inlet_bc,cos_grad_data_rcr_bc,grad_norm_data,grad_norm_physics,gradient_norm,gradient_clip_flag,no_slip_raw,inlet_bc_raw,data_total,pde_total,loss_ratio_raw,lambda_phy,lambda_target,lambda_clamped_high,ema_data,ema_physics
4696,648150,-0.07990238815546036,0.0,0.0,0.025974422693252563,0.1264035850763321,1.0523693561553955,0.0,1.054720401763916,True,0.004744256846606731,0.0004656010423786938,0.3836602568626404,0.0,383660256862.6404,0.0,0.0,False,0.3335114417529373,0.0
4697,648200,-0.23922181129455566,0.0,0.0,0.5570482611656189,0.0510205514729023,0.4464067220687866,0.0,0.5216219425201416,False,0.034412600100040436,0.0025710519403219223,0.046116843819618225,0.0,46116843819.618225,0.0,0.0,False,0.3962145765123949,0.0
4697,648250,-0.2939876616001129,0.0,0.0,0.12521816790103912,-0.021171316504478455,0.6864498257637024,0.0,0.6643337607383728,False,0.010159135796129704,0.0002133360831066966,0.16730061173439026,0.0,167300611734.39026,0.0,0.0,False,0.4073079649701528,0.0
4697,648300,0.6619746088981628,0.0,0.0,0.42682209610939026,0.03539238125085831,0.3367629051208496,0.0,0.8836831450462341,False,0.014998245052993298,0.007483270019292831,0.026416411623358727,0.0,26416411623.358727,0.0,0.0,False,0.3714908333870712,0.0
4698,648350,-0.049949634820222855,0.0,0.0,0.17600952088832855,-0.027290400117635727,1.011967658996582,0.0,1.0846636295318604,True,0.02581276372075081,0.0011318172328174114,0.08556079119443893,0.0,85560791194.43893,0.0,0.0,False,0.35910967976669544,0.0
4698,648400,-0.07984089106321335,0.0,0.0,-0.05961422994732857,-0.1542091965675354,0.2851526737213135,0.0,0.7291516661643982,False,0.3540162444114685,0.0057587516494095325,0.039995431900024414,0.0,39995431900.024414,0.0,0.0,False,0.3753527797166317,0.0
4698,648450,-0.18022434413433075,0.0,0.0,-0.22830794751644135,-0.16990141570568085,0.24639391899108887,0.0,0.531461238861084,False,0.07476451247930527,0.0028952655848115683,0.041152823716402054,0.0,41152823716.402054,0.0,0.0,False,0.3531291952897044,0.0
4699,648500,0.13632942736148834,0.0,0.0,-0.016415609046816826,-0.13518667221069336,0.27209746837615967,0.0,1.1115384101867676,True,0.1804351806640625,0.03697565943002701,0.05243830755352974,0.0,52438307553.52974,0.0,0.0,False,0.33921317444400967,0.0
4699,648550,0.3719503879547119,0.0,0.0,0.1747487336397171,-0.07830651104450226,0.4735009968280792,0.0,1.0071886777877808,True,0.19042545557022095,0.004536139778792858,0.11902662366628647,0.0,119026623666.28647,0.0,0.0,False,0.30347104260014995,0.0
4699,648600,-0.3365704119205475,0.0,0.0,0.38413405418395996,0.014834072440862656,0.31152886152267456,0.0,0.3012125790119171,False,0.01568279042840004,2.0562862118822522e-05,0.05816947668790817,0.0,58169476687.90817,0.0,0.0,False,0.3152180674260243,0.0
4700,648650,-0.16851159930229187,0.0,0.0,0.11792977154254913,-0.10700695961713791,1.9341202974319458,0.0,1.9319900274276733,True,0.01458665169775486,0.0010113825555890799,1.0108128786087036,0.0,1010812878608.7036,0.0,0.0,False,0.38801570077270986,0.0
4700,648700,-0.06073106452822685,0.0,0.0,-0.08346430212259293,-0.05209881067276001,0.3385457992553711,0.0,0.4590015113353729,False,0.013904180377721786,0.0013490504352375865,0.05950985848903656,0.0,59509858489.03656,0.0,0.0,False,0.45139812219823683,0.0
4701,648750,-0.1758485585451126,0.0,0.0,-0.0008833663305267692,-0.010073941200971603,0.7058237195014954,0.0,0.7229246497154236,False,0.009777378290891647,0.0018446866888552904,0.03139948099851608,0.0,31399480998.516083,0.0,0.0,False,0.4202427807387461,0.0
4701,648800,0.1604517698287964,0.0,0.0,0.024531759321689606,-0.08241797238588333,0.3529823124408722,0.0,0.44218721985816956,False,0.02068530023097992,0.0014651867095381021,0.08032355457544327,0.0,80323554575.44327,0.0,0.0,False,0.3883209510525288,0.0
4701,648850,0.17325298488140106,0.0,0.0,-0.1139926090836525,-0.11773183196783066,0.27385151386260986,0.0,0.32147273421287537,False,0.021223807707428932,0.0014350726269185543,0.013984713703393936,0.0,13984713703.393936,0.0,0.0,False,0.4028704188894388,0.0
4702,648900,0.7073918581008911,0.0,0.0,0.2986104488372803,0.05458582192659378,0.2546430230140686,0.0,0.3229222893714905,False,0.004975978750735521,0.0007890253327786922,0.018420184031128883,0.0,18420184031.128883,0.0,0.0,False,0.3615970142072154,0.0
4702,648950,0.43535497784614563,0.0,0.0,-0.3221210539340973,-0.18942904472351074,1.2118093967437744,0.0,1.2320266962051392,True,0.007209894713014364,0.0004848692624364048,0.3576955497264862,0.0,357695549726.4862,0.0,0.0,False,0.2989347540399551,0.0
4702,649000,0.4759214222431183,0.0,0.0,-0.03943667933344841,-0.04786209389567375,0.43931686878204346,0.0,0.4856456220149994,False,0.01034401822835207,0.0003469520597718656,0.07911136001348495,0.0,79111360013.48495,0.0,0.0,False,0.3352565412710921,0.0
4703,649050,0.38471871614456177,0.0,0.0,0.2156955450773239,0.1532507836818695,0.45531463623046875,0.0,0.5200548768043518,False,0.0061238547787070274,0.0009190975106321275,0.05233755335211754,0.0,52337553352.11754,0.0,0.0,False,0.311585425505186,0.0
4703,649100,-0.37901371717453003,0.0,0.0,0.5029478669166565,0.03802497684955597,0.431943416595459,0.0,0.5537797808647156,False,0.012015133164823055,0.0021102563478052616,0.0470697395503521,0.0,47069739550.3521,0.0,0.0,False,0.36740442776517046,0.0
4703,649150,-0.03585479408502579,0.0,0.0,0.058082107454538345,-0.15372256934642792,0.20059515535831451,0.0,0.4719597399234772,False,0.00912779662758112,0.0011971939820796251,0.018998872488737106,0.0,18998872488.737106,0.0,0.0,False,0.3557449189244521,0.0
4704,649200,-0.013503813184797764,0.0,0.0,-0.01905875653028488,-0.08382353186607361,1.2671059370040894,0.0,1.3286514282226562,True,0.028724007308483124,0.0018668017582967877,0.23205330967903137,0.0,232053309679.03137,0.0,0.0,False,0.3441896508992476,0.0
4704,649250,-0.39592891931533813,0.0,0.0,-0.000546193856280297,-0.2520803213119507,0.2605751156806946,0.0,1.057781457901001,True,0.3836686909198761,0.002945511369034648,0.04590407386422157,0.0,45904073864.22157,0.0,0.0,False,0.43695417855904567,0.0
4705,649300,0.611195981502533,0.0,0.0,0.4997122883796692,0.13823184370994568,0.48749279975891113,0.0,0.6391646265983582,False,0.006299213506281376,0.001675723702646792,0.04238292947411537,0.0,42382929474.11537,0.0,0.0,False,0.42646040203899327,0.0
4705,649350,-0.27273547649383545,0.0,0.0,-0.21101675927639008,0.10202544182538986,5.367551326751709,0.0,5.240724563598633,True,0.029273755848407745,0.0041778720915317535,0.9979022145271301,0.0,997902214527.1301,0.0,0.0,False,0.41309153092487716,0.0
4705,649400,-0.4802280068397522,0.0,0.0,0.24930967390537262,0.16202586889266968,0.3448754847049713,0.0,0.3431573510169983,False,0.08204809576272964,0.0036546059418469667,0.049160342663526535,0.0,49160342663.526535,0.0,0.0,False,0.31657804716364574,0.0
4706,649450,-0.7573463916778564,0.0,0.0,0.05636996030807495,0.09963061660528183,4.200874328613281,0.0,3.08286452293396,True,0.5632719993591309,0.018485132604837418,0.9042090177536011,0.0,904209017753.6011,0.0,0.0,False,0.3257022410348138,0.0
4706,649500,-0.39224931597709656,0.0,0.0,0.14795279502868652,0.1237882748246193,10.328574180603027,0.0,10.261569023132324,True,0.03129196912050247,0.0013200565008446574,3.918330430984497,0.0,3918330430984.497,0.0,0.0,False,0.4119134790091881,0.0
4706,649550,-0.05075529217720032,0.0,0.0,0.19876563549041748,0.17418977618217468,3.1358389854431152,0.0,3.208850622177124,True,0.042415741831064224,0.0052894530817866325,0.4337480366230011,0.0,433748036623.0011,0.0,0.0,False,0.4222418557073532,0.0
4707,649600,0.3252423107624054,0.0,0.0,0.38703933358192444,-0.06475243717432022,0.4347876310348511,0.0,0.5624215006828308,False,0.014747768640518188,0.0009957746369764209,0.023121904581785202,0.0,23121904581.785202,0.0,0.0,False,0.367037355778062,0.0
4707,649650,-0.560676097869873,0.0,0.0,0.2788679003715515,-0.06030786409974098,0.8450059294700623,0.0,0.7562664151191711,False,0.06743967533111572,0.00211159186437726,0.11743256449699402,0.0,117432564496.99402,0.0,0.0,False,0.3375193374989397,0.0
4707,649700,-0.5397415161132812,0.0,0.0,-0.14181219041347504,0.07738515734672546,3.224236488342285,0.0,3.128054618835449,True,0.02008645050227642,0.00030918893753550947,1.1693470478057861,0.0,1169347047805.7861,0.0,0.0,False,0.3464682653487823,0.0
4708,649750,0.20025098323822021,0.0,0.0,0.6094110608100891,-0.08325044810771942,0.6605091691017151,0.0,0.8276948928833008,False,0.03863517567515373,0.0007592745241709054,0.267850399017334,0.0,267850399017.33398,0.0,0.0,False,0.37797906292566563,0.0
4708,649800,0.4421778619289398,0.0,0.0,-0.13412421941757202,-0.036007966846227646,0.28919968008995056,0.0,0.4698546230792999,False,0.08518274873495102,0.003815900068730116,0.047176677733659744,0.0,47176677733.659744,0.0,0.0,False,0.3632386949632934,0.0
4709,649850,0.34780794382095337,0.0,0.0,0.3994883596897125,0.03418762609362602,0.42447429895401,0.0,0.5657140016555786,False,0.07047957926988602,0.0018711457960307598,0.05136791989207268,0.0,51367919892.07268,0.0,0.0,False,0.4048963236647887,0.0
4709,649900,-0.25614291429519653,0.0,0.0,-0.07305346429347992,0.008600622415542603,0.2607871890068054,0.0,0.9383130073547363,False,0.19488130509853363,0.007490066345781088,0.07621536403894424,0.0,76215364038.94424,0.0,0.0,False,0.40764645908800756,0.0
4709,649950,-0.44053754210472107,0.0,0.0,-0.22083711624145508,-0.07782655954360962,1.351601481437683,0.0,1.2317429780960083,True,0.09452418982982635,0.002274013590067625,0.8076363801956177,0.0,807636380195.6177,0.0,0.0,False,0.42536789105892003,0.0
4710,650000,-0.7630506157875061,0.0,0.0,-0.34932398796081543,-0.2130477875471115,2.177661895751953,0.0,1.738128662109375,True,0.11960721015930176,0.0016563956160098314,0.6153182983398438,0.0,615318298339.8438,0.0,0.0,False,0.4323347527094062,0.0
4710,650050,-0.05480248108506203,0.0,0.0,0.008396904915571213,0.06955598294734955,0.25865864753723145,0.0,0.7292899489402771,False,0.32280433177948,0.0137286726385355,0.043069202452898026,0.0,43069202452.898026,0.0,0.0,False,0.38850259872615994,0.0
4710,650100,-0.3672875165939331,0.0,0.0,0.0801493301987648,0.07589869201183319,0.25411859154701233,0.0,0.3710978925228119,False,0.025504913181066513,0.004077128134667873,0.17157331109046936,0.0,171573311090.46936,0.0,0.0,False,0.3843299948358156,0.0
4711,650150,-0.15321919322013855,0.0,0.0,-0.17211972177028656,-0.1274462640285492,7.807356357574463,0.0,7.727474212646484,True,0.17987579107284546,0.0025515775196254253,4.957741737365723,0.0,4957741737365.723,0.0,0.0,False,0.47193607333786336,0.0
4711,650200,0.3433570861816406,0.0,0.0,-0.029280180111527443,0.02933095209300518,0.20219407975673676,0.0,0.3577467203140259,False,0.01056004036217928,0.0033745395485311747,0.029986660927534103,0.0,29986660927.534103,0.0,0.0,False,0.3781420950863752,0.0
4711,650250,-0.2930736243724823,0.0,0.0,0.3310883343219757,0.24761837720870972,0.31222042441368103,0.0,0.8078577518463135,False,0.3246581554412842,0.0026371816638857126,0.07642640918493271,0.0,76426409184.93271,0.0,0.0,False,0.4213058556010687,0.0
4712,650300,-0.3666824400424957,0.0,0.0,-0.43187403678894043,0.03458085656166077,0.24400605261325836,0.0,0.6279729008674622,False,0.2223697006702423,0.003695995546877384,0.06616127490997314,0.0,66161274909.973145,0.0,0.0,False,0.4459370452305222,0.0
4712,650350,0.11408337950706482,0.0,0.0,-0.09826870262622833,0.08142216503620148,0.34312015771865845,0.0,0.4115507900714874,False,0.025020956993103027,0.0003866415936499834,0.05069625750184059,0.0,50696257501.84059,0.0,0.0,False,0.354525164872968,0.0
4713,650400,0.19381307065486908,0.0,0.0,-0.1604004055261612,-0.038935281336307526,0.31065690517425537,0.0,0.31399962306022644,False,0.004564937204122543,0.00028994237072765827,0.01322684995830059,0.0,13226849958.30059,0.0,0.0,False,0.3668390556331292,0.0
4713,650450,-0.3240446150302887,0.0,0.0,0.244943305850029,-0.059021830558776855,2.2008683681488037,0.0,2.1960010528564453,True,0.020111313089728355,0.0013330853544175625,0.2333022803068161,0.0,233302280306.8161,0.0,0.0,False,0.43599665400349197,0.0
4713,650500,-0.34734904766082764,0.0,0.0,0.4256080389022827,0.057049158960580826,0.29113149642944336,0.0,0.37759163975715637,False,0.007984046824276447,0.0018573782872408628,0.01852327026426792,0.0,18523270264.26792,0.0,0.0,False,0.4134616604917671,0.0
4714,650550,-0.16451258957386017,0.0,0.0,0.06350313872098923,0.07819243520498276,0.44999441504478455,0.0,0.45567718148231506,False,0.022837430238723755,0.0003981887421105057,0.043464165180921555,0.0,43464165180.921555,0.0,0.0,False,0.41177613724412915,0.0
4714,650600,0.1754608303308487,0.0,0.0,0.11453364789485931,-0.1316412389278412,0.2084292322397232,0.0,0.9943942427635193,False,0.17256927490234375,0.002749888226389885,0.05219030752778053,0.0,52190307527.78053,0.0,0.0,False,0.3380407539183532,0.0
4714,650650,-0.346192330121994,0.0,0.0,-0.007783207111060619,-0.020072411745786667,0.19897480309009552,0.0,0.28249427676200867,False,0.010027263313531876,0.0021075750701129436,0.049078457057476044,0.0,49078457057.47604,0.0,0.0,False,0.3241002402240989,0.0
4715,650700,-0.1681661158800125,0.0,0.0,0.12911003828048706,0.009513081051409245,0.2750261127948761,0.0,0.4018881022930145,False,0.009028181433677673,0.002004726091399789,0.01759866252541542,0.0,17598662525.41542,0.0,0.0,False,0.4332627495319523,0.0
4715,650750,0.2764318585395813,0.0,0.0,0.2735292613506317,0.05709433555603027,0.20190951228141785,0.0,0.3975270986557007,False,0.010324791073799133,0.001209788490086794,0.03197028115391731,0.0,31970281153.917313,0.0,0.0,False,0.3874201779730044,0.0
4715,650800,-0.3325919508934021,0.0,0.0,0.2249337136745453,0.0758734941482544,1.0095175504684448,0.0,1.0011777877807617,True,0.014197117649018764,0.0016718980623409152,0.16881729662418365,0.0,168817296624.18365,0.0,0.0,False,0.3626122314512059,0.0
4716,650850,-0.4607866108417511,0.0,0.0,-0.1839367151260376,0.0037560618948191404,0.4282982349395752,0.0,0.7449190020561218,False,0.2611837387084961,0.0022311159409582615,0.04114183783531189,0.0,41141837835.31189,0.0,0.0,False,0.40685370570289725,0.0
4716,650900,0.33033478260040283,0.0,0.0,0.31400182843208313,0.26371631026268005,0.4518369436264038,0.0,0.812757134437561,False,0.048502352088689804,0.0012497936841100454,0.06193345785140991,0.0,61933457851.40991,0.0,0.0,False,0.3588614365579755,0.0
4717,650950,-0.3096909523010254,0.0,0.0,0.2990421950817108,0.10334602743387222,0.2697374224662781,0.0,0.5135040283203125,False,0.15048804879188538,0.001028659986332059,0.08302277326583862,0.0,83022773265.83862,0.0,0.0,False,0.3694811503978021,0.0
4717,651000,-0.33106446266174316,0.0,0.0,-0.24431312084197998,0.07026928663253784,3.296570301055908,0.0,3.251121997833252,True,0.02253894880414009,0.0017565088346600533,1.2494784593582153,0.0,1249478459358.2153,0.0,0.0,False,0.36044266578298134,0.0
4717,651050,-0.7268102765083313,0.0,0.0,0.06035931408405304,0.02542804926633835,3.7914445400238037,0.0,3.247429132461548,True,0.31699931621551514,0.0033996645361185074,1.3253881931304932,0.0,1325388193130.4932,0.0,0.0,False,0.38015913266363693,0.0
4718,651100,-0.08500728011131287,0.0,0.0,-0.04615397751331329,0.018120143562555313,1.1402490139007568,0.0,1.148047685623169,True,0.05308067798614502,0.00045557547127828,0.4354058504104614,0.0,435405850410.4614,0.0,0.0,False,0.41147102212198045,0.0
4718,651150,0.5798352956771851,0.0,0.0,0.4547865688800812,-0.08110447227954865,0.47457146644592285,0.0,0.6840969324111938,False,0.019545990973711014,0.00034720328403636813,0.028313148766756058,0.0,28313148766.756058,0.0,0.0,False,0.370751744698754,0.0
4718,651200,-0.5053038001060486,0.0,0.0,0.2445632815361023,-0.3001782298088074,0.15984202921390533,0.0,0.34740641713142395,False,0.05760286748409271,0.0020890147425234318,0.018757633864879608,0.0,18757633864.87961,0.0,0.0,False,0.34460820366429085,0.0
4719,651250,0.12158432602882385,0.0,0.0,0.004161106888204813,-0.21520763635635376,0.5569086074829102,0.0,0.5729477405548096,False,0.007928038947284222,0.0006784956785850227,0.3066921830177307,0.0,306692183017.7307,0.0,0.0,False,0.3676925832697221,0.0
4719,651300,-0.32675087451934814,0.0,0.0,-0.067598856985569,-0.026745306327939034,0.39307835698127747,0.0,0.4272238314151764,False,0.04288008064031601,0.0026813987642526627,0.10164326429367065,0.0,101643264293.67065,0.0,0.0,False,0.3863764900391107,0.0
4719,651350,0.11544366925954819,0.0,0.0,0.07051786035299301,0.06412779539823532,1.7766928672790527,0.0,3.2282276153564453,True,0.022851552814245224,0.00045014190254732966,0.5461037158966064,0.0,546103715896.60645,0.0,0.0,False,0.32535320110117294,0.0
4720,651400,-0.25226646661758423,0.0,0.0,0.09189139306545258,-0.039034370332956314,0.5911035537719727,0.0,1.0028659105300903,True,0.6179896593093872,0.005111521575599909,0.2517237961292267,0.0,251723796129.22668,0.0,0.0,False,0.3232784108794238,0.0
4720,651450,-0.5466609597206116,0.0,0.0,0.3475703001022339,0.16901153326034546,0.35440677404403687,0.0,0.4979463219642639,False,0.1488259732723236,0.004984134808182716,0.054739851504564285,0.0,54739851504.564285,0.0,0.0,False,0.29913548983755134,0.0
4721,651500,-0.7971125245094299,0.0,0.0,-0.2925701439380646,0.12757472693920135,4.417498588562012,0.0,3.7360663414001465,True,0.31052860617637634,0.021759334951639175,1.2916748523712158,0.0,1291674852371.2158,0.0,0.0,False,0.33813309488479415,0.0
4721,651550,-0.20199067890644073,0.0,0.0,0.20425991714000702,-0.17633488774299622,0.18978066742420197,0.0,0.4276360869407654,False,0.07761275768280029,0.0017903647385537624,0.027560485526919365,0.0,27560485526.919365,0.0,0.0,False,0.35632252663482955,0.0
4721,651600,-0.5779979228973389,0.0,0.0,0.40401774644851685,0.016026411205530167,0.38604483008384705,0.0,0.5262702107429504,False,0.04240644723176956,0.008508529514074326,0.07062000036239624,0.0,70620000362.39624,0.0,0.0,False,0.27687015770162543,0.0
4722,651650,-0.7657787799835205,0.0,0.0,-0.3539738059043884,0.2948005199432373,0.5748922824859619,0.0,0.41969460248947144,False,0.03203345090150833,0.000533469719812274,0.07856951653957367,0.0,78569516539.57367,0.0,0.0,False,0.31164353501964986,0.0
4722,651700,-0.24646945297718048,0.0,0.0,-0.23327554762363434,-0.14323027431964874,2.235802173614502,0.0,2.1623971462249756,True,0.027439085766673088,0.0010791504755616188,0.5479155778884888,0.0,547915577888.4888,0.0,0.0,False,0.3678395904197772,0.0
4722,651750,0.5955917239189148,0.0,0.0,0.10030297189950943,-0.06498211622238159,0.3457881510257721,0.0,0.7703977823257446,False,0.01641928032040596,0.002253910293802619,0.06916164606809616,0.0,69161646068.09616,0.0,0.0,False,0.3729634723246835,0.0
4723,651800,-0.13830575346946716,0.0,0.0,0.1199866458773613,-0.22469821572303772,0.3107890188694,0.0,0.6593498587608337,False,0.14582392573356628,0.0035044350661337376,0.0289506483823061,0.0,28950648382.3061,0.0,0.0,False,0.42125792326479494,0.0
4723,651850,-0.35513052344322205,0.0,0.0,-0.09535440057516098,-0.12706050276756287,1.9571847915649414,0.0,1.9155651330947876,True,0.011471152305603027,0.0014952404890209436,0.2887166142463684,0.0,288716614246.3684,0.0,0.0,False,0.40278098235785503,0.0
4723,651900,-0.3593551218509674,0.0,0.0,-0.32277169823646545,0.1768968105316162,2.055509567260742,0.0,1.9789308309555054,True,0.010055839084088802,0.0012332065962255,0.6550084948539734,0.0,655008494853.9734,0.0,0.0,False,0.38414263929524306,0.0
4724,651950,-0.6593658924102783,0.0,0.0,0.3363179564476013,0.21951048076152802,0.3260824978351593,0.0,0.27988943457603455,False,0.01399928703904152,0.00039197492878884077,0.04158693179488182,0.0,41586931794.88182,0.0,0.0,False,0.38357097689591996,0.0
4724,652000,0.5931603312492371,0.0,0.0,0.5116040110588074,0.10101741552352905,0.23160621523857117,0.0,0.4434563219547272,False,0.007622203323990107,0.0018184874206781387,0.015065607614815235,0.0,15065607614.815235,0.0,0.0,False,0.41882412616790826,0.0
4724,652050,0.3537532687187195,0.0,0.0,0.5118830800056458,-0.2006012201309204,0.3523092567920685,0.0,0.4445938169956207,False,0.007436362095177174,0.0007728683413006365,0.028574397787451744,0.0,28574397787.451744,0.0,0.0,False,0.4135411865402454,0.0
4725,652100,-0.4305824637413025,0.0,0.0,0.5577302575111389,0.21524426341056824,0.5259946584701538,0.0,0.5953924059867859,False,0.013479053974151611,0.0013174156192690134,0.038843780755996704,0.0,38843780755.996704,0.0,0.0,False,0.3331775586679823,0.0
4725,652150,0.035534366965293884,0.0,0.0,-0.1613488346338272,0.013340135104954243,4.704206466674805,0.0,4.7357940673828125,True,0.14660267531871796,0.00024328578729182482,2.9257001876831055,0.0,2925700187683.1055,0.0,0.0,False,0.30185159953651913,0.0
4726,652200,-0.2116483747959137,0.0,0.0,-0.057565804570913315,0.03180215135216713,0.37574607133865356,0.0,0.8965548872947693,False,0.25955408811569214,0.001018713228404522,0.0483926460146904,0.0,48392646014.6904,0.0,0.0,False,0.31686958576550295,0.0
4726,652250,-0.5631874799728394,0.0,0.0,0.09574169665575027,-0.03931823745369911,2.132053852081299,0.0,1.9666759967803955,True,0.23855654895305634,0.002971956506371498,0.8341930508613586,0.0,834193050861.3586,0.0,0.0,False,0.2751790248427318,0.0
4726,652300,0.10272054374217987,0.0,0.0,0.0765732079744339,0.018891051411628723,0.28614023327827454,0.0,1.2547519207000732,True,0.3289385437965393,0.017520340159535408,0.0403207503259182,0.0,40320750325.9182,0.0,0.0,False,0.2531684965865125,0.0
4727,652350,0.32612550258636475,0.0,0.0,0.08109236508607864,0.11422023922204971,0.38104185461997986,0.0,0.40483367443084717,False,0.007642064243555069,0.00014833567547611892,0.08191228657960892,0.0,81912286579.60892,0.0,0.0,False,0.31783437158867,0.0
4727,652400,-0.4537639021873474,0.0,0.0,0.30101606249809265,0.21921783685684204,0.3067081868648529,0.0,0.31299251317977905,False,0.011017882265150547,0.0010035845916718245,0.03642844408750534,0.0,36428444087.50534,0.0,0.0,False,0.3237756570763945,0.0
4727,652450,0.28532230854034424,0.0,0.0,0.05458225682377815,0.09912772476673126,0.6658962965011597,0.0,0.7733922004699707,False,0.03646831214427948,0.0007591047324240208,0.3568161725997925,0.0,356816172599.7925,0.0,0.0,False,0.29027761628433985,0.0
4728,652500,0.5713289976119995,0.0,0.0,0.2969314754009247,0.07334582507610321,0.4682065546512604,0.0,0.9636296033859253,False,0.08461445569992065,0.0010091363219544291,0.0901380181312561,0.0,90138018131.2561,0.0,0.0,False,0.44819097400602725,0.0
4728,652550,-0.6315216422080994,0.0,0.0,0.3022955656051636,-0.004353578668087721,0.30874788761138916,0.0,0.33545833826065063,False,0.17559875547885895,0.0019043232314288616,0.04887643828988075,0.0,48876438289.88075,0.0,0.0,False,0.47141131840931816,0.0
4728,652600,0.0330878347158432,0.0,0.0,0.30411556363105774,0.14074790477752686,0.2789310812950134,0.0,0.4360249936580658,False,0.046341974288225174,0.002825349336490035,0.02289235033094883,0.0,22892350330.94883,0.0,0.0,False,0.36603994547667246,0.0
4729,652650,0.08320587873458862,0.0,0.0,-0.23710377514362335,0.19265978038311005,1.2545440196990967,0.0,1.2359696626663208,True,0.006345977075397968,0.0026325215585529804,0.35547754168510437,0.0,355477541685.1044,0.0,0.0,False,0.4043544990226492,0.0
4729,652700,-0.3056257367134094,0.0,0.0,0.07573870569467545,-0.14752407371997833,0.34581878781318665,0.0,0.34698110818862915,False,0.010628476738929749,0.0004748432547785342,0.0364941731095314,0.0,36494173109.5314,0.0,0.0,False,0.4079283584682123,0.0
4730,652750,-0.15809230506420135,0.0,0.0,0.1931847631931305,0.20664094388484955,0.2510451674461365,0.0,0.3494563698768616,False,0.01766614057123661,0.0011800548527389765,0.05726691335439682,0.0,57266913354.39682,0.0,0.0,False,0.3764573665374213,0.0
4730,652800,-0.3486455976963043,0.0,0.0,0.16061794757843018,0.2799135744571686,0.6927399635314941,0.0,0.8050262331962585,False,0.023189464583992958,0.004792410880327225,0.15997900068759918,0.0,159979000687.59918,0.0,0.0,False,0.38886371242200496,0.0
4730,652850,0.5786767601966858,0.0,0.0,0.09568289667367935,0.05669775232672691,0.24480460584163666,0.0,0.32559487223625183,False,0.007572493515908718,0.0015253493329510093,0.05544419214129448,0.0,55444192141.29448,0.0,0.0,False,0.43697343618493384,0.0
4731,652900,0.5093451738357544,0.0,0.0,-0.2810516357421875,-0.08927393704652786,0.4826771318912506,0.0,0.5228800773620605,False,0.012802766636013985,0.0008633461548015475,0.07586522400379181,0.0,75865224003.79181,0.0,0.0,False,0.4111409488613505,0.0
4731,652950,-0.3554075360298157,0.0,0.0,-0.11969707161188126,0.12960019707679749,0.5498022437095642,0.0,1.7749459743499756,True,0.43193215131759644,0.007435237523168325,0.06592965871095657,0.0,65929658710.95657,0.0,0.0,False,0.3983513546128985,0.0
4731,653000,-0.7680423855781555,0.0,0.0,0.06803824007511139,-0.18482528626918793,3.7367002964019775,0.0,3.3128175735473633,True,0.1454622745513916,0.006423569284379482,2.6638875007629395,0.0,2663887500762.9395,0.0,0.0,False,0.43691977302877916,0.0
4732,653050,0.31073006987571716,0.0,0.0,-0.30950596928596497,-0.47414273023605347,0.5580453872680664,0.0,0.5559362769126892,False,0.011067988350987434,0.0008643948240205646,0.04491521790623665,0.0,44915217906.23665,0.0,0.0,False,0.41572912328649375,0.0
4732,653100,0.48149263858795166,0.0,0.0,0.3366447687149048,-0.08013077080249786,0.5296099781990051,0.0,0.652947187423706,False,0.017163150012493134,0.0004389255482237786,0.12909293174743652,0.0,129092931747.43652,0.0,0.0,False,0.3262029846683905,0.0
4732,653150,-0.5812917351722717,0.0,0.0,0.11246424168348312,-0.06854402273893356,2.850985527038574,0.0,2.699662208557129,True,0.10104823112487793,0.009283746592700481,0.8723189830780029,0.0,872318983078.0029,0.0,0.0,False,0.370619976624965,0.0
4733,653200,-0.24085703492164612,0.0,0.0,-0.11822950094938278,0.07101377099752426,0.2843373715877533,0.0,0.2817431390285492,False,0.011690933257341385,0.0001614131615497172,0.034170202910900116,0.0,34170202910.900116,0.0,0.0,False,0.3610967811507186,0.0
4733,653250,-0.4705873429775238,0.0,0.0,0.05769113823771477,-0.2386045753955841,0.18247640132904053,0.0,0.7895846962928772,False,0.18631884455680847,0.0023946750443428755,0.022194886580109596,0.0,22194886580.109596,0.0,0.0,False,0.42884713455518375,0.0
4734,653300,-0.7811643481254578,0.0,0.0,-0.11991852521896362,-0.28169435262680054,2.7916736602783203,0.0,2.5802001953125,True,0.021583164110779762,0.0007194109493866563,0.9422348141670227,0.0,942234814167.0227,0.0,0.0,False,0.4087458905090627,0.0
4734,653350,-0.07659298181533813,0.0,0.0,0.07178821414709091,0.15057295560836792,0.3491504192352295,0.0,2.6188058853149414,True,0.5709693431854248,0.02501104772090912,0.03443707525730133,0.0,34437075257.30133,0.0,0.0,False,0.34598775238209656,0.0
4734,653400,-0.5262547731399536,0.0,0.0,0.2421381026506424,0.08253423124551773,0.5411750674247742,0.0,0.5218424201011658,False,0.13559302687644958,0.0013432090636342764,0.0919218510389328,0.0,91921851038.9328,0.0,0.0,False,0.3015927735927939,0.0
4735,653450,0.4781583845615387,0.0,0.0,0.0574779137969017,-0.010252241976559162,0.2636337876319885,0.0,0.9432383179664612,False,0.15194952487945557,0.013905756175518036,0.030996395274996758,0.0,30996395274.996758,0.0,0.0,False,0.34013914654217225,0.0
